,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,valence,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
4462,Otan Tragoudao,Tis Agapis Gerakaris,Thanasis Papakonstantinou,1996-01-10,209266,23,0.48,0.933,0.121,0.257,0.0,0.103,-14.168,0.0296,102.037,4
4463,O Trygitis,Tis Agapis Gerakaris,Thanasis Papakonstantinou,1996-01-10,214266,16,0.565,0.859,0.151,0.373,0.0,0.0809,-16.464,0.0289,91.284,4
4464,Aposperitis,Tis Agapis Gerakaris,Thanasis Papakonstantinou,1996-01-10,217640,34,0.441,0.809,0.284,0.448,0.0,0.13,-14.839,0.0368,202.235,3
4465,Erima Kormia,Tis Agapis Gerakaris,Thanasis Papakonstantinou,1996-01-10,246893,30,0.743,0.458,0.433,0.731,0.000461,0.0832,-12.902,0.031,108.598,4
4466,Fili Amethysto,Tis Agapis Gerakaris,Thanasis Papakonstantinou,1996-01-10,225933,15,0.661,0.83,0.308,0.404,0.000478,0.0684,-13.106,0.0312,126.428,4
4467,Vardia,Tis Agapis Gerakaris,Thanasis Papakonstantinou,1996-01-10,207240,14,0.77,0.786,0.259,0.452,0.0,0.179,-11.865,0.0415,124.879,4
4468,Soma Pou Horeveis,Tis Agapis Gerakaris,Thanasis Papakonstantinou,1996-01-10,245026,15,0.677,0.643,0.375,0.695,7.57e-06,0.162,-11.853,0.0256,107.959,4
4469,Paravoli Tou Asotou,Tis Agapis Gerakaris,Thanasis Papakonstantinou,1996-01-10,234666,11,0.562,0.926,0.141,0.38,0.000184,0.113,-14.901,0.0323,96.827,3
4470,Sabah - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,271800,5,0.446,0.208,0.587,0.496,0.254,0.92,-9.583,0.0494,113.71,4
4471,Agrypnia - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,355426,5,0.389,0.554,0.5,0.177,0.0268,0.682,-12.403,0.0384,98.644,3
4472,Sti Fotia - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,193000,10,0.558,0.28,0.528,0.409,0.0,0.672,-7.183,0.0271,107.015,4
4473,Oute Trigmos Oute Lygmos - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,211666,5,0.617,0.686,0.697,0.54,6.94e-05,0.664,-6.764,0.0318,114.973,4
4474,Imeros Ypnos - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,254066,9,0.485,0.0914,0.506,0.285,1.91e-06,0.276,-8.341,0.0326,107.99,4
4475,Enypnio - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,292666,4,0.353,0.284,0.72,0.426,0.8,0.711,-6.71,0.029,103.423,4
4476,Na Vgaineis Ap' To Oneiro - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,149933,7,0.221,0.777,0.449,0.223,0.000509,0.677,-9.263,0.0316,109.557,1
4477,S' Afino Geia - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,538706,4,0.349,0.00693,0.563,0.221,0.676,0.892,-8.248,0.035,141.066,4
4478,Rua Da Bella Vista - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,251866,3,0.537,0.636,0.583,0.43,0.00011,0.489,-8.47,0.0362,122.287,4
4479,Teiresias - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,204533,18,0.414,0.366,0.548,0.576,4.53e-06,0.749,-7.544,0.0247,90.425,4
4480,A. Manthos - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,316026,8,0.431,0.652,0.254,0.307,0.0,0.836,-13.524,0.0615,111.291,4
4481,Kalanta - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,397440,11,0.573,0.105,0.752,0.554,0.0122,0.313,-6.002,0.11,144.782,4
4482,Oneiro - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,359320,23,0.448,0.458,0.349,0.139,9.32e-05,0.0801,-10.369,0.0286,110.161,4
4483,Palia Pligi - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,274466,17,0.503,0.269,0.531,0.266,0.0,0.864,-9.084,0.0308,123.544,4
4484,Oi Gries - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,327106,4,0.302,0.324,0.454,0.283,0.0,0.662,-8.015,0.0417,142.53,4
4485,Vale Krasi - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,272600,4,0.458,0.0948,0.815,0.657,0.838,0.899,-7.231,0.0529,100.456,4
4486,Erima Kormia - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,371706,19,0.531,0.146,0.802,0.325,0.00183,0.688,-7.164,0.033,101.923,4
4487,Varka Mou Mpogiatismeni - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,190080,7,0.374,0.927,0.111,0.255,0.0,0.967,-13.963,0.0994,96.429,4
4488,Astro Tou Proinou - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,413413,14,0.516,0.282,0.367,0.187,0.00353,0.12,-11.955,0.035,78.176,4
4489,The Guns of Brixton - Live,Ta Zontana (Live),Thanasis Papakonstantinou,2004-10-06,244840,2,0.505,0.147,0.621,0.364,0.000782,0.622,-9.687,0.0512,82.151,4
4490,Giorti,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,269333,11,0.354,0.266,0.536,0.488,0.00569,0.556,-9.617,0.0425,134.348,4
4491,Aeriko,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,173826,24,0.372,0.761,0.102,0.329,0.0,0.112,-10.548,0.0338,62.264,5
4492,Vale Krasi,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,275773,17,0.571,0.356,0.679,0.687,7.3e-05,0.109,-8.63,0.0372,90.541,4
4493,Stylitis,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,295893,27,0.388,0.602,0.368,0.369,1.32e-05,0.108,-10.21,0.0301,105.719,4
4494,Opoios Agapise Den Kserei Na To Pei,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,209573,10,0.516,0.521,0.531,0.785,0.000167,0.0873,-9.171,0.0408,179.282,4
4495,I Lathos Moirasia,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,225866,9,0.438,0.78,0.361,0.385,0.00106,0.326,-8.795,0.0332,66.536,5
4496,Armatolo,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,375266,9,0.551,0.0289,0.789,0.886,0.0351,0.0361,-9.324,0.0393,109.831,4
4497,Milo Gia Sena,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,268333,37,0.288,0.0204,0.381,0.335,0.000173,0.077,-8.997,0.0293,137.699,4
4498,Ta Lafyra Tis Nyhtas,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,153626,9,0.439,0.717,0.32,0.405,5.08e-06,0.228,-10.254,0.0313,112.929,4
4499,Alexandra,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,248040,16,0.647,0.647,0.333,0.499,1.26e-05,0.254,-11.211,0.0359,121.248,4
4500,Apopse,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,199000,15,0.647,0.76,0.215,0.273,0.000429,0.0789,-13.661,0.0361,119.284,4
4501,Apoxairetismos,Lafyra (feat. Ashkhabad),Thanasis Papakonstantinou,1998-01-01,273760,9,0.437,0.141,0.502,0.522,0.37,0.17,-13.051,0.0394,82.396,4
4502,Agrypnia,Agrypnia,Thanasis Papakonstantinou,2002-01-04,318000,34,0.484,0.908,0.422,0.134,0.000955,0.232,-10.915,0.0336,97.258,1
4503,S' Afino Geia - Instrumental,Agrypnia,Thanasis Papakonstantinou,2002-01-04,463733,11,0.525,0.279,0.38,0.176,0.688,0.119,-10.486,0.0273,136.132,4
4504,Adeioi Topoi,Agrypnia,Thanasis Papakonstantinou,2002-01-04,197800,12,0.648,0.572,0.436,0.323,0.00656,0.0938,-9.38,0.0232,97.399,4
4505,Liquid - Instrumental,Agrypnia,Thanasis Papakonstantinou,2002-01-04,281333,7,0.606,0.29,0.607,0.244,0.93,0.371,-9.912,0.0429,117.244,4
4506,Teiresias,Agrypnia,Thanasis Papakonstantinou,2002-01-04,196400,21,0.524,0.648,0.487,0.418,2.92e-05,0.122,-8.57,0.0291,88.333,4
4507,Ergo Ar. 1 Se Mib Gia Tsekouri Kai Tileorasi - Instrumental,Agrypnia,Thanasis Papakonstantinou,2002-01-04,46200,5,0.583,0.000161,0.0139,0.036,0.643,0.0822,-21.945,0.121,124.701,5
4508,Rua Da Bella Vista,Agrypnia,Thanasis Papakonstantinou,2002-01-04,342133,10,0.572,0.55,0.551,0.343,0.248,0.0919,-10.736,0.0382,118.907,4
4509,Enypnio - Instrumental,Agrypnia,Thanasis Papakonstantinou,2002-01-04,308600,5,0.328,0.4,0.617,0.232,0.876,0.319,-11.15,0.0357,98.651,4
4510,Kalanta,Agrypnia,Thanasis Papakonstantinou,2002-01-04,170133,13,0.616,0.679,0.384,0.454,0.0491,0.0656,-8.626,0.0333,150.699,3
4511,Agia Nostalgia,Agrypnia,Thanasis Papakonstantinou,2002-01-04,240333,13,0.426,0.225,0.441,0.37,0.0264,0.0723,-7.145,0.0269,79.478,4
4512,Dromeas - Instrumental,Agrypnia,Thanasis Papakonstantinou,2002-01-04,251866,6,0.457,0.581,0.4,0.769,0.881,0.13,-10.536,0.0401,112.739,5
4513,Na Vgaineis Ap' To Oneiro,Agrypnia,Thanasis Papakonstantinou,2002-01-04,124693,8,0.396,0.825,0.344,0.28,0.00603,0.0904,-9.014,0.0272,93.517,3
4514,Astro Tou Proinou,Agrypnia,Thanasis Papakonstantinou,2002-01-04,301961,21,0.537,0.598,0.371,0.192,5.22e-06,0.36,-9.953,0.0368,79.281,4
4515,Aspromonte,O Samanos,Dionysis Savvopoulos,2008-01-07,270506,16,0.7,0.0593,0.902,0.749,0.0,0.1,-5.879,0.0786,110.011,4
4516,Afto,O Samanos,Dionysis Savvopoulos,2008-01-07,191293,14,0.629,0.353,0.519,0.341,0.0,0.0821,-6.776,0.0443,66.063,3
4517,O Fortino Samano,O Samanos,Dionysis Savvopoulos,2008-01-07,264706,28,0.707,0.526,0.482,0.497,0.000178,0.146,-9.036,0.0336,125.042,4
4518,Zeibekiko Tis Kiriakis,O Samanos,Dionysis Savvopoulos,2008-01-07,230266,16,0.759,0.438,0.527,0.828,0.000142,0.076,-7.604,0.0415,134.944,3
4519,Oryheia,O Samanos,Dionysis Savvopoulos,2008-01-07,175880,16,0.491,0.00707,0.531,0.432,8.48e-05,0.113,-5.232,0.031,173.502,4
4520,Ramon,O Samanos,Dionysis Savvopoulos,2008-01-07,242320,14,0.478,0.699,0.413,0.286,0.0774,0.254,-9.598,0.0309,87.026,4
4521,San Astrapi,O Samanos,Dionysis Savvopoulos,2008-01-07,210240,18,0.7,0.759,0.405,0.304,0.000126,0.177,-10.069,0.0353,112.038,4
4522,Sara,O Samanos,Dionysis Savvopoulos,2008-01-07,222600,13,0.382,0.885,0.157,0.0918,0.000704,0.143,-14.948,0.0368,92.434,4
4523,To Kalesma,O Samanos,Dionysis Savvopoulos,2008-01-07,259320,13,0.684,0.363,0.605,0.5,0.0,0.0943,-7.256,0.0418,140.125,1
4524,Attinse,O Samanos,Dionysis Savvopoulos,2008-01-07,230386,11,0.629,0.333,0.405,0.422,0.00248,0.0576,-8.336,0.0238,100.09,4
4525,O Methistis,O Samanos,Dionysis Savvopoulos,2008-01-07,64666,13,0.602,0.896,0.0778,0.478,0.0,0.199,-14.735,0.0675,84.935,3
4526,Ola Ta Proina,O Samanos,Dionysis Savvopoulos,2008-01-07,225693,9,0.365,0.794,0.319,0.484,6.01e-05,0.0475,-11.199,0.044,68.812,4
4527,Stis Haravges Xehniemai,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,158000,18,0.418,0.802,0.362,0.558,0.0,0.436,-11.967,0.0333,143.898,3
4528,Epitymvio,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,65093,12,0.641,0.179,0.539,0.867,9.01e-05,0.0938,-10.842,0.0501,142.743,4
4529,Heria Trelamena,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,134733,11,0.531,0.672,0.449,0.794,1.99e-06,0.0506,-10.777,0.0281,169.591,3
4530,Lykos Kakos,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,206533,19,0.731,0.541,0.359,0.7,0.0,0.074,-9.892,0.0371,129.272,4
4531,Me To Feggari Pies,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,66573,8,0.42,0.512,0.322,0.558,0.0,0.174,-11.229,0.0307,151.599,4
4532,Pasta Me Kerasaki,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,164133,10,0.608,0.375,0.269,0.907,0.0,0.0663,-11.897,0.0371,128.448,1
4533,Organiko - Instrumental,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,159000,7,0.657,0.0954,0.542,0.433,0.0506,0.136,-8.089,0.0424,133.043,4
4534,Oneiro,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,281693,13,0.509,0.806,0.354,0.479,0.0,0.0816,-11.39,0.0429,145.265,3
4535,Tria Roubagiat,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,163906,17,0.366,0.577,0.403,0.511,0.0,0.128,-10.739,0.0348,63.535,4
4536,Diafanes Avlaies,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,57960,14,0.462,0.699,0.305,0.486,0.0,0.0487,-11.608,0.0738,184.415,4
4537,Kantilanaftis,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,178373,9,0.735,0.469,0.5,0.967,0.0,0.0778,-8.79,0.0508,131.931,5
4538,O Komitis Tou Halley,Agia Nostalgia,Thanasis Papakonstantinou,1993-01-04,50866,8,0.596,0.375,0.426,0.249,0.0,0.089,-11.223,0.0451,118.394,1
4539,Andromeda,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,287733,36,0.688,0.683,0.368,0.499,0.0,0.189,-10.819,0.0346,122.853,4
4540,Plana Ksenitia,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,161866,20,0.74,0.709,0.371,0.576,1.28e-06,0.0848,-9.054,0.03,100.049,4
4541,Tou Kato Kosmou Oi Fylakes,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,166333,18,0.413,0.528,0.343,0.425,0.0313,0.275,-11.947,0.0277,106.842,4
4542,Kato Ap' To Maksilari,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,215893,30,0.558,0.678,0.312,0.555,2.54e-05,0.104,-9.74,0.0345,168.206,3
4543,Nyhteri,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,182333,16,0.486,0.743,0.158,0.13,0.0,0.124,-13.89,0.0291,135.701,4
4544,I Vera,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,194133,13,0.813,0.372,0.485,0.91,3.5e-05,0.258,-9.591,0.0387,134.386,4
4545,Dentro Monaho,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,248640,17,0.66,0.802,0.288,0.503,0.0,0.169,-9.307,0.0304,132.079,4
4546,I Trata,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,266426,25,0.589,0.841,0.34,0.35,0.0,0.0645,-11.338,0.0289,136.495,4
4547,Oi Kalogeroi,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,205240,21,0.668,0.677,0.355,0.532,6.12e-06,0.247,-8.684,0.0252,107.245,4
4548,Osoi,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,126400,18,0.829,0.356,0.501,0.723,1.59e-06,0.241,-9.138,0.0323,116.18,4
4549,Oi Potes Tis Strongylis Trapezis,Stin Andromeda Kai Sti Gi,Thanasis Papakonstantinou,1995-01-05,205360,22,0.279,0.676,0.211,0.153,0.000111,0.138,-14.406,0.0316,94.795,4
4550,Loco-Motivo - Instrumental,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,182653,14,0.307,0.964,0.0476,0.119,0.915,0.118,-21.267,0.0373,68.659,3
4551,O Elahistos Eaftos,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,272146,20,0.661,0.843,0.409,0.278,0.191,0.101,-9.843,0.0291,100.055,4
4552,Poios Tha Me Thymatai,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,219800,17,0.428,0.689,0.613,0.472,0.044,0.137,-8.226,0.21,87.516,4
4553,San Michele,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,335973,31,0.386,0.861,0.349,0.331,4.51e-06,0.116,-9.378,0.0506,78.462,4
4554,Antarktiki,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,199693,22,0.533,0.235,0.696,0.502,0.369,0.0836,-8.071,0.0306,127.622,4
4555,San Paidi,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,242720,25,0.722,0.751,0.629,0.566,0.472,0.1,-6.764,0.0247,106.025,4
4556,Tou Erota Kai Tou Thanatou,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,228173,19,0.649,0.927,0.262,0.359,4.14e-05,0.155,-10.196,0.0303,110.898,1
4557,Omihli,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,266666,18,0.659,0.869,0.201,0.241,0.538,0.106,-14.626,0.0405,118.169,4
4558,Erotisi Kriseos,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,99693,17,0.553,0.565,0.467,0.805,1.68e-06,0.111,-12.061,0.136,100.431,4
4559,Simoun,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,239600,28,0.723,0.95,0.267,0.308,1.72e-05,0.0951,-10.283,0.0417,132.928,4
4560,Fegaros - Instrumental,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,246973,11,0.627,0.588,0.631,0.251,0.948,0.104,-9.487,0.0574,91.927,4
4561,Ta Tragoudia Pou Egrapsa,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,275934,14,0.394,0.872,0.326,0.26,0.104,0.109,-13.398,0.051,103.685,4
4562,Mikri Istoria - Bonus Track,O Elahistos Eaftos,Thanasis Papakonstantinou,2011-01-02,98106,12,0.788,0.548,0.293,0.425,0.242,0.107,-14.85,0.14,85.255,3
4563,Imeros Ipnos - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,328040,12,0.265,0.309,0.413,0.254,0.000142,0.162,-7.558,0.0329,102.007,4
4564,Otan Charazei - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,289280,33,0.564,0.00551,0.418,0.549,0.433,0.135,-8.965,0.0342,179.999,4
4565,Palia Pligi - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,259826,29,0.688,0.444,0.689,0.515,0.000257,0.111,-7.28,0.0319,123.954,4
4566,A. Manthos - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,262440,18,0.367,0.643,0.327,0.123,0.000806,0.109,-9.322,0.0306,80.027,3
4567,Pechlivanis - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,290720,37,0.658,0.294,0.44,0.445,0.00103,0.0909,-7.811,0.0432,122.233,4
4568,Oi Treis Anthoi - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,199693,20,0.636,0.363,0.527,0.64,8.54e-05,0.149,-7.703,0.0244,105.965,4
4569,Oi Gries (Intro) - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,150760,8,0.22,0.96,0.102,0.16,0.0,0.29,-14.517,0.0352,76.803,3
4570,Oi Gries - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,144706,14,0.453,0.12,0.776,0.659,0.000675,0.233,-5.226,0.0322,143.031,4
4571,Atman - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,280200,12,0.454,0.556,0.629,0.695,0.11,0.0615,-7.405,0.0253,160.023,3
4572,"Oute Trigmos, Oute Lygmos - Remastered",Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,201626,16,0.478,0.459,0.531,0.664,0.00215,0.38,-7.419,0.03,111.805,4
4573,Sabah - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,306240,15,0.55,0.384,0.543,0.538,0.581,0.15,-9.7,0.035,158.918,3
4574,M 81 (Instrumental) - Remastered,Vrachnos Profitis (Remastered),Thanasis Papakonstantinou,2000,323706,8,0.191,0.916,0.412,0.0586,0.00356,0.153,-8.763,0.0419,80.326,4
4575,Oti Den Borese,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,74506,2,0.364,0.956,0.116,0.235,0.0,0.0796,-21.555,0.0602,110.55,3
4576,Valia Kalda,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,260079,13,0.378,0.873,0.275,0.256,0.33,0.144,-15.178,0.0338,98.422,4
4577,O Skylos Ton Astron - Instrumental,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,320906,2,0.573,0.439,0.301,0.0492,0.682,0.371,-15.925,0.0492,119.865,4
4578,Oryheia,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,212320,16,0.595,0.944,0.16,0.0755,0.0101,0.0716,-14.886,0.0323,91.785,4
4579,Aypni Poli,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,303120,9,0.664,0.331,0.336,0.385,0.833,0.193,-12.615,0.0506,113.958,5
4580,Mou 'Klases T' Arhidia Kyrie Moirarhe - Instrumental,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,132453,2,0.729,0.848,0.23,0.526,6.59e-06,0.782,-13.816,0.0583,104.424,4
4581,Sara,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,268733,3,0.475,0.966,0.139,0.18,0.00163,0.33,-16.426,0.0324,93.476,4
4582,I Vrohi Apo Kato - Instrumental,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,108320,2,0.208,0.915,0.268,0.195,0.969,0.715,-17.852,0.0463,85.434,4
4583,To Oneiro Tis Skias - Instrumental,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,212800,2,0.485,0.515,0.312,0.485,0.00733,0.2,-14.448,0.0316,98.001,5
4584,Ta Molyvia,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,376293,2,0.3,0.429,0.583,0.205,0.428,0.103,-10.365,0.0567,128.908,4
4585,O Tselnikas,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,274826,1,0.318,0.953,0.096,0.175,0.0,0.35,-15.77,0.0465,142.969,4
4586,O Satie Sti Himara - Instrumental,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,171600,2,0.248,0.954,0.0839,0.178,0.615,0.0975,-19.574,0.035,89.824,3
4587,Tora Telos,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,149133,2,0.382,0.76,0.158,0.376,0.412,0.312,-14.799,0.0415,91.369,4
4588,Ki Alli Aypni Poli,I Vrohi Apo Kato,Thanasis Papakonstantinou,2006-03-13,270933,2,0.362,0.361,0.737,0.224,0.489,0.538,-9.189,0.178,118.386,1
4589,Argo,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,252306,4,0.473,0.454,0.299,0.334,0.0,0.0732,-11.964,0.0323,116.423,4
4590,Tis Thalassas Ta Magia,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,204600,5,0.621,0.489,0.372,0.54,0.0,0.0479,-11.15,0.0536,85.801,4
4591,Koukos Monos S' Ena Tamplo,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,259786,8,0.673,0.298,0.478,0.623,0.0,0.125,-9.742,0.0396,75.993,5
4592,Pyramides,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,219480,2,0.372,0.859,0.266,0.182,0.0,0.0587,-11.934,0.031,86.834,3
4593,Oroskopio,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,274933,7,0.435,0.5,0.456,0.259,1.75e-06,0.0585,-10.285,0.0719,188.984,3
4594,Pantomima,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,123893,1,0.335,0.941,0.0772,0.11,0.000222,0.0999,-18.239,0.0373,68.586,4
4595,Blues On The Road,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,284426,4,0.365,0.436,0.362,0.321,0.0,0.0846,-10.579,0.0386,83.474,3
4596,Stis Gorgonas To Ftero,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,302053,5,0.547,0.162,0.465,0.0845,0.0,0.0893,-9.536,0.0464,86.064,3
4597,Ypnovatis,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,222373,1,0.639,0.579,0.408,0.527,0.0,0.112,-9.612,0.0301,114.922,4
4598,To Ravdi Kai To Kleidi,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,244626,1,0.725,0.145,0.442,0.51,0.0,0.144,-12.217,0.0422,115.94,4
4599,Chartini Zoi,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,226600,1,0.718,0.251,0.571,0.748,0.0,0.33,-9.478,0.0477,126.161,4
4600,Stou Adam Tin Exoria,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,233226,1,0.708,0.122,0.541,0.174,0.0,0.0965,-9.26,0.0561,119.956,4
4601,Sintarta,Yperoha Monahoi,Thanos Mikroutsikos,2006-10-17,295426,5,0.409,0.657,0.532,0.31,0.0,0.102,-8.169,0.0359,109.539,3
4602,Kuro Siwo,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,151266,25,0.508,0.925,0.427,0.429,1.22e-06,0.105,-8.229,0.0446,117.045,3
4603,Thessaloniki,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,176866,25,0.499,0.87,0.315,0.256,0.000123,0.104,-9.889,0.0352,109.512,4
4604,Stavros Tou Notou,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,291760,24,0.37,0.756,0.518,0.156,6.42e-05,0.224,-8.908,0.0342,145.516,4
4605,To Mahairi,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,250186,32,0.546,0.872,0.536,0.504,1.08e-05,0.335,-8.843,0.0448,119.916,4
4606,Gynaika,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,372800,19,0.381,0.985,0.0898,0.109,0.00486,0.123,-15.137,0.0484,71.359,4
4607,Enas Negros Thermastis Apo To Tzimpouti,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,315266,28,0.538,0.439,0.759,0.512,3.42e-05,0.108,-7.692,0.0834,142.725,4
4608,Federico Garcia Lorca,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,199053,25,0.512,0.904,0.357,0.589,0.0,0.114,-8.505,0.0355,77.024,4
4609,Armida,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,104306,19,0.655,0.768,0.535,0.919,0.0,0.209,-6.151,0.048,124.661,3
4610,Cambay's Water,O Stavros Tou Notou Tou Nikou Kavvadia,Thanos Mikroutsikos,2007-11-14,241973,18,0.462,0.898,0.304,0.312,0.000622,0.113,-10.59,0.0349,66.381,4
